W,Q2,Sigma_t,Sigma_l
1.37,4.35,1.40468,0.1506
1.38,4.35,1.33082,0.152371
1.39,4.35,1.25703,0.154721
1.4,4.35,1.18626,0.156712
1.41,4.35,1.12446,0.16043
1.42,4.35,1.07995,0.164693
1.43,4.35,1.05101,0.169577
1.44,4.35,1.04461,0.176806
1.45,4.35,1.06209,0.185487
1.46,4.35,1.11009,0.197646
1.47,4.35,1.19556,0.212584
1.48,4.35,1.33618,0.230678
1.49,4.35,1.3896,0.232396
1.5,4.35,1.36836,0.209459
1.51,4.35,1.33217,0.182215
1.52,4.35,1.23959,0.146723
1.53,4.35,1.08736,0.11035
1.54,4.35,0.904844,0.0801794
1.55,4.35,0.733705,0.0591197
1.56,4.35,0.595041,0.0445831
1.57,4.35,0.494808,0.0353134
1.58,4.35,0.428048,0.0273515
1.59,4.35,0.388837,0.0217723
1.6,4.35,0.370589,0.0169312
1.61,4.35,0.373445,0.0148829
1.62,4.35,0.394317,0.0143601
1.63,4.35,0.43386,0.0162143
1.64,4.35,0.494075,0.0188882
1.65,4.35,0.57128,0.0223678
1.66,4.35,0.663721,0.0244351
1.67,4.35,0.757635,0.0237773
1.68,4.35,0.838,0.0206131
1.69,4.35,0.881574,0.0185404
1.7,4.35,0.87888,0.014704
1.71,4.35,0.830779,0.0133009
1.72,4.35,0.756463,0.01356
1.73,4.35,0.669282,0.0139465
1.74,4.35,0.589983,0.0157395
1.75,4.35,0.521233,0.0167516
1.76,4.35,0.45712,0.01805
1.77,4.35,0.407841,0.0185596
1.78,4.35,0.366022,0.0194275
1.79,4.35,0.331054,0.0200537
1.8,4.35,0.298178,0.0196816
1.81,4.35,0.274273,0.020004
1.82,4.35,0.253583,0.0204094
1.83,4.35,0.234689,0.020994
1.84,4.35,0.221598,0.0208825
1.85,4.35,0.209565,0.0209856
1.86,4.35,0.201695,0.0209687
1.87,4.35,0.198316,0.0207124
1.88,4.35,0.195346,0.0207158
1.89,4.35,0.197533,0.0199006
1.9,4.35,0.205863,0.0192047
1.91,4.35,0.216204,0.0183434
1.92,4.35,0.229782,0.0186117
1.93,4.35,0.246243,0.0180837
1.94,4.35,0.266783,0.0176009
1.95,4.35,0.283749,0.0172398
1.96,4.35,0.299649,0.0171232
1.97,4.35,0.313198,0.0172314
1.98,4.35,0.323618,0.017564
1.99,4.35,0.330095,0.0179504
2,4.35,0.332063,0.0184287
1.08,4.4,0.248975,0.00750739
1.09,4.4,0.42949,0.0166952
1.1,4.4,0.585886,0.0261396
1.11,4.4,0.742571,0.0365457
1.12,4.4,0.903776,0.0470364
1.13,4.4,1.09083,0.0586703
1.14,4.4,1.31186,0.0714114
1.15,4.4,1.57748,0.0856457
1.16,4.4,1.9098,0.100758
1.17,4.4,2.31983,0.119448
1.18,4.4,2.80622,0.137529
1.19,4.4,3.30281,0.153827
1.2,4.4,3.68357,0.163882
1.21,4.4,3.8358,0.165697
1.22,4.4,3.72527,0.160314
1.23,4.4,3.42258,0.151765
1.24,4.4,3.05994,0.143869
1.25,4.4,2.71216,0.136458
1.26,4.4,2.4243,0.133759
1.27,4.4,2.20094,0.131768
1.28,4.4,2.02439,0.130101
1.29,4.4,1.89324,0.130589
1.3,4.4,1.79498,0.132646
1.31,4.4,1.71629,0.133554
1.32,4.4,1.65798,0.136205
1.33,4.4,1.59735,0.138494
1.34,4.4,1.54456,0.14034
1.35,4.4,1.48147,0.141804
1.36,4.4,1.41508,0.143389
1.37,4.4,1.34431,0.144432
1.38,4.4,1.27563,0.145552
1.39,4.4,1.20267,0.148431
1.4,4.4,1.13633,0.150922
1.41,4.4,1.079,0.153976
1.42,4.4,1.03479,0.157178
1.43,4.4,1.00817,0.162519
1.44,4.4,1.00281,0.169981
1.45,4.4,1.01764,0.177524
1.46,4.4,1.06404,0.188629
1.47,4.4,1.14474,0.202478
1.48,4.4,1.2784,0.220663
1.49,4.4,1.32963,0.222318
1.5,4.4,1.30712,0.200241
1.51,4.4,1.27385,0.173333
1.52,4.4,1.18261,0.140367
1.53,4.4,1.03404,0.105708
1.54,4.4,0.861008,0.0767114
1.55,4.4,0.698683,0.056166
1.56,4.4,0.566254,0.043336
1.57,4.4,0.470785,0.0337299
1.58,4.4,0.407177,0.0273313
1.59,4.4,0.371121,0.0210653
1.6,4.4,0.355092,0.0171569
1.61,4.4,0.357146,0.0145847
1.62,4.4,0.377289,0.0143216
1.63,4.4,0.416822,0.0158455
1.64,4.4,0.475092,0.0183283
1.65,4.4,0.548531,0.0214269
1.66,4.4,0.637762,0.0231803
1.67,4.4,0.7262,0.0225695
1.68,4.4,0.802683,0.0209937
1.69,4.4,0.844536,0.0168593
1.7,4.4,0.841663,0.0146324
1.71,4.4,0.795057,0.0126448
1.72,4.4,0.722678,0.0125392
1.73,4.4,0.642584,0.0132763
1.74,4.4,0.563957,0.0155672
1.75,4.4,0.495646,0.0166198
1.76,4.4,0.440589,0.0171576
1.77,4.4,0.39128,0.01799
1.78,4.4,0.350368,0.0184891
1.79,4.4,0.317602,0.0191968
1.8,4.4,0.288516,0.0195993
1.81,4.4,0.26283,0.0195879
1.82,4.4,0.241775,0.0199679
1.83,4.4,0.224704,0.0199918
1.84,4.4,0.212054,0.0198156
1.85,4.4,0.200922,0.0196082
1.86,4.4,0.191354,0.0197567
1.87,4.4,0.189342,0.019515
1.88,4.4,0.187498,0.019567
1.89,4.4,0.190036,0.0189166
1.9,4.4,0.197117,0.0186018
1.91,4.4,0.207901,0.0180759
1.92,4.4,0.220799,0.0173951
1.93,4.4,0.236387,0.0174243
1.94,4.4,0.250567,0.0168926
1.95,4.4,0.269787,0.0169129
1.96,4.4,0.287816,0.0166955
1.97,4.4,0.299273,0.0165183
1.98,4.4,0.308952,0.0169249
1.99,4.4,0.317211,0.017811
2,4.4,0.318765,0.0175606
1.08,4.45,0.241891,0.00711934
1.09,4.45,0.416132,0.0158213
1.1,4.45,0.568303,0.0248843
1.11,4.45,0.71811,0.0345585
1.12,4.45,0.872684,0.0449649
1.13,4.45,1.05097,0.0563549
1.14,4.45,1.26166,0.0684194
1.15,4.45,1.52049,0.0819616
1.16,4.45,1.83603,0.0964724
1.17,4.45,2.22912,0.113948
1.18,4.45,2.69434,0.131529
1.19,4.45,3.16788,0.147722
1.2,4.45,3.52741,0.156937
1.21,4.45,3.67862,0.158174
1.22,4.45,3.56651,0.153889
1.23,4.45,3.28449,0.145808
1.24,4.45,2.93475,0.138359
1.25,4.45,2.60158,0.130881
1.26,4.45,2.32455,0.127455
1.27,4.45,2.10846,0.125212
1.28,4.45,1.9425,0.125016
1.29,4.45,1.8127,0.12514
1.3,4.45,1.7221,0.126947
1.31,4.45,1.64666,0.128225
1.32,4.45,1.5855,0.130091
1.33,4.45,1.53136,0.132103
1.34,4.45,1.47672,0.134282
1.35,4.45,1.42145,0.136184
1.36,4.45,1.35783,0.137438
1.37,4.45,1.28549,0.139021
1.38,4.45,1.2164,0.139627
1.39,4.45,1.15062,0.141323
1.4,4.45,1.0886,0.143412
1.41,4.45,1.03418,0.147121
1.42,4.45,0.991309,0.150998
1.43,4.45,0.965249,0.156259
1.44,4.45,0.960296,0.163094
1.45,4.45,0.974091,0.171438
1.46,4.45,1.01814,0.180639
1.47,4.45,1.09749,0.193732
1.48,4.45,1.22259,0.21181
1.49,4.45,1.27082,0.213492
1.5,4.45,1.25053,0.191973
1.51,4.45,1.21412,0.166443
1.52,4.45,1.12939,0.134626
1.53,4.45,0.986899,0.101629
1.54,4.45,0.821013,0.0741406
1.55,4.45,0.665787,0.0543434
1.56,4.45,0.539739,0.0417106
1.57,4.45,0.447735,0.0331417
1.58,4.45,0.388061,0.0260572
1.59,4.45,0.352993,0.0205212
1.6,4.45,0.338396,0.0163862
1.61,4.45,0.341197,0.0138822
1.62,4.45,0.362167,0.0139408
1.63,4.45,0.399544,0.015821
1.64,4.45,0.455536,0.0183483
1.65,4.45,0.525841,0.0206804
1.66,4.45,0.610073,0.0220902
1.67,4.45,0.693243,0.0217463
1.68,4.45,0.765354,0.020219
1.69,4.45,0.808543,0.016638
1.7,4.45,0.804771,0.0139496
1.71,4.45,0.760703,0.0126188
1.72,4.45,0.688993,0.0123187
1.73,4.45,0.610774,0.0130433
1.74,4.45,0.538654,0.0143509
1.75,4.45,0.473409,0.0154217
1.76,4.45,0.418729,0.0161086
1.77,4.45,0.371696,0.0173159
1.78,4.45,0.334479,0.0181412
1.79,4.45,0.300988,0.018616
1.8,4.45,0.274486,0.0189222
1.81,4.45,0.251118,0.0197796
1.82,4.45,0.231891,0.0194051
1.83,4.45,0.21605,0.0192449
1.84,4.45,0.203568,0.0192269
1.85,4.45,0.19255,0.0190287
1.86,4.45,0.185091,0.0188169
1.87,4.45,0.179888,0.0186368
1.88,4.45,0.179721,0.0184127
1.89,4.45,0.182572,0.0178069
1.9,4.45,0.187381,0.017677
1.91,4.45,0.197106,0.0171121
1.92,4.45,0.211165,0.0167859
1.93,4.45,0.226483,0.0166467
1.94,4.45,0.242715,0.0161597
1.95,4.45,0.254123,0.0157982
1.96,4.45,0.271996,0.0159359
1.97,4.45,0.286963,0.0154725
1.98,4.45,0.295898,0.0154684
1.99,4.45,0.303036,0.015748
2,4.45,0.307212,0.0161313
1.08,4.5,0.234489,0.00673752
1.09,4.5,0.403841,0.0149685
1.1,4.5,0.550293,0.0237063
1.11,4.5,0.693056,0.0331178
1.12,4.5,0.842955,0.0428496
1.13,4.5,1.01345,0.0536002
1.14,4.5,1.21536,0.065222
1.15,4.5,1.46535,0.0779305
1.16,4.5,1.76342,0.0922882
1.17,4.5,2.14195,0.109573
1.18,4.5,2.58574,0.12657
1.19,4.5,3.03996,0.14117
1.2,4.5,3.38779,0.151227
1.21,4.5,3.52752,0.151846
1.22,4.5,3.41953,0.146705
1.23,4.5,3.14927,0.139228
1.24,4.5,2.81423,0.131761
1.25,4.5,2.49462,0.126252
1.26,4.5,2.23094,0.121537
1.27,4.5,2.02233,0.120412
1.28,4.5,1.86437,0.118954
1.29,4.5,1.7404,0.119988
1.3,4.5,1.64783,0.121564
1.31,4.5,1.57878,0.12338
1.32,4.5,1.51918,0.124995
1.33,4.5,1.46742,0.126876
1.34,4.5,1.41452,0.128628
1.35,4.5,1.35943,0.130415
1.36,4.5,1.29911,0.13134
1.37,4.5,1.23362,0.132708
1.38,4.5,1.16471,0.134401
1.39,4.5,1.10198,0.135187
1.4,4.5,1.04062,0.138451
1.41,4.5,0.990299,0.140892
1.42,4.5,0.95108,0.145236
1.43,4.5,0.924974,0.150298
1.44,4.5,0.921977,0.155902
1.45,4.5,0.934825,0.16351
1.46,4.5,0.978209,0.173334
1.47,4.5,1.05389,0.185395
1.48,4.5,1.17207,0.20129
1.49,4.5,1.21428,0.205495
1.5,4.5,1.19418,0.184051
1.51,4.5,1.16256,0.159602
1.52,4.5,1.0767,0.129045
1.53,4.5,0.942006,0.0975595
1.54,4.5,0.783734,0.0709862
1.55,4.5,0.633676,0.0526872
1.56,4.5,0.513731,0.0404266
1.57,4.5,0.426909,0.0323709
1.58,4.5,0.369309,0.0256511
1.59,4.5,0.33743,0.0204882
1.6,4.5,0.322876,0.0160528
1.61,4.5,0.327536,0.0136395
1.62,4.5,0.347002,0.0137594
1.63,4.5,0.383976,0.015092
1.64,4.5,0.435004,0.0179472
1.65,4.5,0.503586,0.0202584
1.66,4.5,0.582863,0.021935
1.67,4.5,0.662995,0.0215748
1.68,4.5,0.733266,0.0188697
1.69,4.5,0.772044,0.0165168
1.7,4.5,0.769166,0.0137167
1.71,4.5,0.727748,0.012293
1.72,4.5,0.659039,0.0121562
1.73,4.5,0.584623,0.0128263
1.74,4.5,0.51505,0.0137564
1.75,4.5,0.451951,0.014755
1.76,4.5,0.400564,0.0155824
1.77,4.5,0.357464,0.0165607
1.78,4.5,0.318492,0.0173967
1.79,4.5,0.286582,0.0179098
1.8,4.5,0.261057,0.0185109
1.81,4.5,0.239738,0.0185013
1.82,4.5,0.223191,0.0188838
1.83,4.5,0.206678,0.0185523
1.84,4.5,0.194875,0.0188034
1.85,4.5,0.181794,0.0189322
1.86,4.5,0.177542,0.0181326
1.87,4.5,0.173865,0.0177135
1.88,4.5,0.173213,0.0177555
1.89,4.5,0.175532,0.0173627
1.9,4.5,0.181126,0.0171037
1.91,4.5,0.189283,0.0163875
1.92,4.5,0.201814,0.0160638
1.93,4.5,0.216035,0.015882
1.94,4.5,0.231911,0.0152554
1.95,4.5,0.247377,0.0149647
1.96,4.5,0.258785,0.014636
1.97,4.5,0.271655,0.0148913
1.98,4.5,0.283178,0.0151822
1.99,4.5,0.290562,0.0155634
2,4.5,0.295001,0.0155155
1.08,4.55,0.227843,0.00637561
1.09,4.55,0.391338,0.0142978
1.1,4.55,0.532922,0.0227121
1.11,4.55,0.670407,0.0312313
1.12,4.55,0.815368,0.0406771
1.13,4.55,0.97718,0.0515223
1.14,4.55,1.1719,0.0622547
1.15,4.55,1.41074,0.0744298
1.16,4.55,1.69377,0.0885582
1.17,4.55,2.0565,0.104714
1.18,4.55,2.47891,0.12139
1.19,4.55,2.91897,0.134762
1.2,4.55,3.25715,0.143773
1.21,4.55,3.38402,0.145976
1.22,4.55,3.27847,0.140406
1.23,4.55,3.02123,0.133802
1.24,4.55,2.70073,0.125813
1.25,4.55,2.39602,0.120658
1.26,4.55,2.13926,0.117203
1.27,4.55,1.93976,0.114213
1.28,4.55,1.78627,0.113978
1.29,4.55,1.66866,0.114741
1.3,4.55,1.58115,0.115889
1.31,4.55,1.51385,0.117789
1.32,4.55,1.4566,0.119754
1.33,4.55,1.40239,0.121331
1.34,4.55,1.35618,0.123358
1.35,4.55,1.30204,0.124663
1.36,4.55,1.24135,0.125221
1.37,4.55,1.18046,0.127432
1.38,4.55,1.11484,0.127944
1.39,4.55,1.04872,0.129927
1.4,4.55,0.996622,0.131202
1.41,4.55,0.945546,0.135204
1.42,4.55,0.912001,0.137507
1.43,4.55,0.887333,0.144407
1.44,4.55,0.880897,0.150328
1.45,4.55,0.897077,0.157193
1.46,4.55,0.93657,0.166388
1.47,4.55,1.00893,0.178409
1.48,4.55,1.12371,0.193477
1.49,4.55,1.1643,0.195456
1.5,4.55,1.14066,0.177161
1.51,4.55,1.10726,0.153323
1.52,4.55,1.0264,0.124202
1.53,4.55,0.89748,0.0936593
1.54,4.55,0.743441,0.0682427
1.55,4.55,0.603786,0.0505682
1.56,4.55,0.488648,0.0392378
1.57,4.55,0.407306,0.0313134
1.58,4.55,0.35359,0.0248988
1.59,4.55,0.322468,0.019878
1.6,4.55,0.309961,0.0160194
1.61,4.55,0.313896,0.0135228
1.62,4.55,0.332031,0.013133
1.63,4.55,0.367417,0.0151475
1.64,4.55,0.417412,0.0174217
1.65,4.55,0.481655,0.0196182
1.66,4.55,0.558834,0.02178
1.67,4.55,0.637972,0.0209408
1.68,4.55,0.70381,0.0185444
1.69,4.55,0.737834,0.0153869
1.7,4.55,0.734699,0.0137415
1.71,4.55,0.696757,0.0117434
1.72,4.55,0.628829,0.0116191
1.73,4.55,0.557641,0.0128409
1.74,4.55,0.490806,0.0132146
1.75,4.55,0.43259,0.0140881
1.76,4.55,0.384207,0.0149202
1.77,4.55,0.341656,0.0159249
1.78,4.55,0.304331,0.0170948
1.79,4.55,0.274871,0.0173379
1.8,4.55,0.251005,0.0183063
1.81,4.55,0.229946,0.0180363
1.82,4.55,0.212918,0.0183214
1.83,4.55,0.198046,0.0182129
1.84,4.55,0.184851,0.0177679
1.85,4.55,0.174649,0.018291
1.86,4.55,0.170344,0.0178963
1.87,4.55,0.166137,0.0173917
1.88,4.55,0.16478,0.016995
1.89,4.55,0.166836,0.0168292
1.9,4.55,0.172235,0.0164944
1.91,4.55,0.182267,0.0156145
1.92,4.55,0.193455,0.0155085
1.93,4.55,0.206074,0.0150906
1.94,4.55,0.221182,0.0148494
1.95,4.55,0.236276,0.0145289
1.96,4.55,0.250002,0.0139494
1.97,4.55,0.260088,0.0140438
1.98,4.55,0.27104,0.0147635
1.99,4.55,0.276883,0.0150672
2,4.55,0.281469,0.0154568
1.08,4.6,0.220905,0.00605699
1.09,4.6,0.379921,0.0135007
1.1,4.6,0.516581,0.0216573
1.11,4.6,0.648889,0.0297193
1.12,4.6,0.787436,0.0389575
1.13,4.6,0.942759,0.0492317
1.14,4.6,1.1307,0.0599724
1.15,4.6,1.35738,0.071301
1.16,4.6,1.63312,0.0847962
1.17,4.6,1.98255,0.100281
1.18,4.6,2.38368,0.11597
1.19,4.6,2.80019,0.129188
1.2,4.6,3.12534,0.138155
1.21,4.6,3.24401,0.140076
1.22,4.6,3.14566,0.134533
1.23,4.6,2.89551,0.128204
1.24,4.6,2.58927,0.1203
1.25,4.6,2.3007,0.115113
1.26,4.6,2.0518,0.111947
1.27,4.6,1.86235,0.109932
1.28,4.6,1.716,0.108676
1.29,4.6,1.59864,0.110099
1.3,4.6,1.51551,0.111147
1.31,4.6,1.45113,0.113126
1.32,4.6,1.39673,0.115368
1.33,4.6,1.34451,0.116517
1.34,4.6,1.29898,0.118276
1.35,4.6,1.24666,0.120078
1.36,4.6,1.19103,0.120965
1.37,4.6,1.12907,0.122391
1.38,4.6,1.06625,0.123537
1.39,4.6,1.00367,0.125727
1.4,4.6,0.951081,0.126951
1.41,4.6,0.906579,0.129706
1.42,4.6,0.871626,0.132966
1.43,4.6,0.850064,0.137131
1.44,4.6,0.844314,0.142442
1.45,4.6,0.86027,0.151164
1.46,4.6,0.897936,0.159768
1.47,4.6,0.965758,0.169643
1.48,4.6,1.07595,0.186382
1.49,4.6,1.11552,0.186396
1.5,4.6,1.09137,0.168952
1.51,4.6,1.05718,0.146925
1.52,4.6,0.978498,0.118868
1.53,4.6,0.855239,0.0898774
1.54,4.6,0.707974,0.0657031
1.55,4.6,0.573936,0.0485226
1.56,4.6,0.465026,0.0378775
1.57,4.6,0.387059,0.0307132
1.58,4.6,0.336716,0.0244793
1.59,4.6,0.307758,0.0195073
1.6,4.6,0.29664,0.0151018
1.61,4.6,0.300581,0.0136362
1.62,4.6,0.318759,0.0134104
1.63,4.6,0.35111,0.0148407
1.64,4.6,0.402609,0.0174874
1.65,4.6,0.465562,0.0189107
1.66,4.6,0.536166,0.0208567
1.67,4.6,0.6087,0.0204934
1.68,4.6,0.671925,0.0182287
1.69,4.6,0.707297,0.0147738
1.7,4.6,0.703397,0.0124711
1.71,4.6,0.663342,0.011478
1.72,4.6,0.603888,0.0112098
1.73,4.6,0.534763,0.0122434
1.74,4.6,0.469495,0.0126705
1.75,4.6,0.414768,0.0138468
1.76,4.6,0.367251,0.0149084
1.77,4.6,0.325655,0.015697
1.78,4.6,0.292213,0.016762
1.79,4.6,0.264184,0.0174644
1.8,4.6,0.240178,0.0175791
1.81,4.6,0.221899,0.0175317
1.82,4.6,0.20272,0.0178951
1.83,4.6,0.189186,0.01765
1.84,4.6,0.178738,0.0177854
1.85,4.6,0.168963,0.0174066
1.86,4.6,0.16206,0.0167917
1.87,4.6,0.158661,0.0171792
1.88,4.6,0.159316,0.0170856
1.89,4.6,0.159234,0.016202
1.9,4.6,0.165778,0.0152424
1.91,4.6,0.173741,0.0150393
1.92,4.6,0.185137,0.0142407
1.93,4.6,0.198115,0.0145409
1.94,4.6,0.21302,0.0146545
1.95,4.6,0.229094,0.0145226
1.96,4.6,0.241274,0.0137584
1.97,4.6,0.249573,0.0139668
1.98,4.6,0.25604,0.0141297
1.99,4.6,0.264607,0.0143118
2,4.6,0.268621,0.0150999
1.08,4.65,0.214551,0.00571222
1.09,4.65,0.368656,0.0129284
1.1,4.65,0.498738,0.0206469
1.11,4.65,0.630056,0.028425
1.12,4.65,0.760703,0.0372527
1.13,4.65,0.909582,0.0469074
1.14,4.65,1.08983,0.0567204
1.15,4.65,1.30876,0.0682331
1.16,4.65,1.57823,0.0812788
1.17,4.65,1.9046,0.0962155
1.18,4.65,2.28798,0.111216
1.19,4.65,2.69062,0.123256
1.2,4.65,2.99725,0.132465
1.21,4.65,3.1174,0.133718
1.22,4.65,3.01802,0.129052
1.23,4.65,2.77668,0.122594
1.24,4.65,2.48467,0.116298
1.25,4.65,2.20593,0.109978
1.26,4.65,1.9687,0.107289
1.27,4.65,1.78528,0.105313
1.28,4.65,1.64437,0.105126
1.29,4.65,1.53579,0.104963
1.3,4.65,1.45173,0.106402
1.31,4.65,1.38842,0.108716
1.32,4.65,1.33739,0.110284
1.33,4.65,1.28974,0.11188
1.34,4.65,1.24084,0.113266
1.35,4.65,1.19388,0.114587
1.36,4.65,1.14064,0.116116
1.37,4.65,1.0822,0.116725
1.38,4.65,1.02137,0.11867
1.39,4.65,0.962753,0.119712
1.4,4.65,0.909602,0.122016
1.41,4.65,0.867539,0.124165
1.42,4.65,0.833717,0.127765
1.43,4.65,0.813501,0.131135
1.44,4.65,0.81145,0.137424
1.45,4.65,0.823497,0.143479
1.46,4.65,0.860681,0.152627
1.47,4.65,0.926292,0.164015
1.48,4.65,1.03046,0.178364
1.49,4.65,1.06691,0.179571
1.5,4.65,1.04252,0.161608
1.51,4.65,1.01073,0.140447
1.52,4.65,0.934066,0.11429
1.53,4.65,0.813751,0.0863896
1.54,4.65,0.674557,0.0630354
1.55,4.65,0.546332,0.047691
1.56,4.65,0.443274,0.0364868
1.57,4.65,0.367569,0.0299031
1.58,4.65,0.322434,0.0238613
1.59,4.65,0.293309,0.0186689
1.6,4.65,0.282687,0.0151337
1.61,4.65,0.286878,0.0133232
1.62,4.65,0.304632,0.0134069
1.63,4.65,0.338146,0.0142362
1.64,4.65,0.38437,0.017517
1.65,4.65,0.443121,0.0189796
1.66,4.65,0.513094,0.0200309
1.67,4.65,0.582345,0.0203816
1.68,4.65,0.643179,0.0175879
1.69,4.65,0.675685,0.0144024
1.7,4.65,0.672567,0.0123996
1.71,4.65,0.633366,0.0109313
1.72,4.65,0.57554,0.0107696
1.73,4.65,0.511657,0.0116301
1.74,4.65,0.448113,0.0124293
1.75,4.65,0.394725,0.013692
1.76,4.65,0.34913,0.0146717
1.77,4.65,0.31158,0.0156468
1.78,4.65,0.28084,0.0165638
1.79,4.65,0.25332,0.0165397
1.8,4.65,0.229557,0.0172536
1.81,4.65,0.210966,0.0171526
1.82,4.65,0.194176,0.0172052
1.83,4.65,0.180777,0.0172155
1.84,4.65,0.170903,0.0170716
1.85,4.65,0.162361,0.0172163
1.86,4.65,0.15705,0.0165579
1.87,4.65,0.152297,0.0162016
1.88,4.65,0.150936,0.0166657
1.89,4.65,0.153241,0.0158017
1.9,4.65,0.159236,0.0152043
1.91,4.65,0.166966,0.0147814
1.92,4.65,0.177762,0.0139308
1.93,4.65,0.189742,0.0139603
1.94,4.65,0.204257,0.0137317
1.95,4.65,0.218236,0.0138937
1.96,4.65,0.230376,0.0135206
1.97,4.65,0.240801,0.0135454
1.98,4.65,0.248794,0.0138695
1.99,4.65,0.255841,0.0139959
2,4.65,0.25955,0.0142806
1.08,4.7,0.20823,0.00541749
1.09,4.7,0.357394,0.0124223
1.1,4.7,0.482894,0.0198621
1.11,4.7,0.609468,0.0270987
1.12,4.7,0.735983,0.0357392
1.13,4.7,0.879883,0.0446319
1.14,4.7,1.05421,0.0544572
1.15,4.7,1.26284,0.0653335
1.16,4.7,1.51857,0.0775469
1.17,4.7,1.83423,0.0920349
1.18,4.7,2.20205,0.105549
1.19,4.7,2.58414,0.119122
1.2,4.7,2.87917,0.126359
1.21,4.7,2.99086,0.128738
1.22,4.7,2.89544,0.122978
1.23,4.7,2.66051,0.116657
1.24,4.7,2.38426,0.111145
1.25,4.7,2.11851,0.104679
1.26,4.7,1.89072,0.102822
1.27,4.7,1.71436,0.100211
1.28,4.7,1.57823,0.100858
1.29,4.7,1.47589,0.100671
1.3,4.7,1.3938,0.102301
1.31,4.7,1.33016,0.103585
1.32,4.7,1.2815,0.105826
1.33,4.7,1.23412,0.106303
1.34,4.7,1.189,0.108582
1.35,4.7,1.14369,0.109373
1.36,4.7,1.09024,0.111283
1.37,4.7,1.03368,0.112365
1.38,4.7,0.976474,0.114402
1.39,4.7,0.922846,0.115895
1.4,4.7,0.870139,0.116826
1.41,4.7,0.829009,0.119506
1.42,4.7,0.796147,0.122732
1.43,4.7,0.781409,0.126796
1.44,4.7,0.774716,0.131938
1.45,4.7,0.79037,0.138396
1.46,4.7,0.825118,0.146772
1.47,4.7,0.888657,0.156591
1.48,4.7,0.987813,0.169771
1.49,4.7,1.02146,0.172206
1.5,4.7,0.997133,0.154833
1.51,4.7,0.964126,0.133769
1.52,4.7,0.890727,0.108792
1.53,4.7,0.775948,0.0828818
1.54,4.7,0.642763,0.0607828
1.55,4.7,0.519734,0.0460167
1.56,4.7,0.42212,0.0361403
1.57,4.7,0.350863,0.0290029
1.58,4.7,0.305918,0.0228584
1.59,4.7,0.279547,0.0173631
1.6,4.7,0.272035,0.0141827
1.61,4.7,0.2752,0.0127161
1.62,4.7,0.293241,0.0126932
1.63,4.7,0.324894,0.0141841
1.64,4.7,0.370192,0.0166651
1.65,4.7,0.426178,0.0188855
1.66,4.7,0.491579,0.0206671
1.67,4.7,0.557416,0.0199671
1.68,4.7,0.615852,0.0177155
1.69,4.7,0.646083,0.0147325
1.7,4.7,0.645335,0.0114635
1.71,4.7,0.606797,0.0108954
1.72,4.7,0.550117,0.0106206
1.73,4.7,0.486941,0.0110782
1.74,4.7,0.429757,0.0123827
1.75,4.7,0.3784,0.0131273
1.76,4.7,0.334053,0.0139144
1.77,4.7,0.297932,0.0150286
1.78,4.7,0.267023,0.0161299
1.79,4.7,0.241961,0.0163146
1.8,4.7,0.220237,0.0167454
1.81,4.7,0.200249,0.0163836
1.82,4.7,0.186544,0.0168052
1.83,4.7,0.17381,0.016805
1.84,4.7,0.162927,0.0168733
1.85,4.7,0.155761,0.0163915
1.86,4.7,0.149703,0.0160455
1.87,4.7,0.146141,0.0159725
1.88,4.7,0.145459,0.0151611
1.89,4.7,0.147195,0.0150841
1.9,4.7,0.151328,0.0150156
1.91,4.7,0.159406,0.0144206
1.92,4.7,0.169801,0.01414
1.93,4.7,0.185169,0.0133697
1.94,4.7,0.198597,0.0132624
1.95,4.7,0.208687,0.0131932
1.96,4.7,0.221568,0.0132268
1.97,4.7,0.231464,0.0132054
1.98,4.7,0.237925,0.013403
1.99,4.7,0.245249,0.013606
2,4.7,0.250015,0.0140042
1.08,4.75,0.202853,0.00512979
1.09,4.75,0.346704,0.0116921
1.1,4.75,0.468209,0.0188262
1.11,4.75,0.589262,0.0259014
1.12,4.75,0.711589,0.0342647
1.13,4.75,0.850259,0.0429337
1.14,4.75,1.01594,0.0520698
1.15,4.75,1.2162,0.0624587
1.16,4.75,1.46226,0.0748667
1.17,4.75,1.76039,0.0877878
1.18,4.75,2.11644,0.10148
1.19,4.75,2.48195,0.113234
1.2,4.75,2.7637,0.12185
1.21,4.75,2.86993,0.122909
1.22,4.75,2.77732,0.118993
1.23,4.75,2.55655,0.112178
1.24,4.75,2.28989,0.106506
1.25,4.75,2.03357,0.101977
1.26,4.75,1.81718,0.0985912
1.27,4.75,1.64539,0.0973355
1.28,4.75,1.51254,0.0964988
1.29,4.75,1.4161,0.0973007
1.3,4.75,1.33711,0.0980293
1.31,4.75,1.27464,0.0994553
1.32,4.75,1.22457,0.101472
1.33,4.75,1.18429,0.103416
1.34,4.75,1.1385,0.104576
1.35,4.75,1.09241,0.10569
1.36,4.75,1.0434,0.107036
1.37,4.75,0.991249,0.108045
1.38,4.75,0.934037,0.109873
1.39,4.75,0.88158,0.111296
1.4,4.75,0.831165,0.113205
1.41,4.75,0.79514,0.115468
1.42,4.75,0.762247,0.117681
1.43,4.75,0.745246,0.121999
1.44,4.75,0.741433,0.126154
1.45,4.75,0.755875,0.133288
1.46,4.75,0.78975,0.13976
