W,Q2,Sigma_t,Sigma_l
1.83,0.4,15.1907,22.0852
1.84,0.4,14.5181,21.393
1.85,0.4,13.9831,20.6332
1.86,0.4,13.4793,19.9656
1.87,0.4,13.1023,19.2759
1.88,0.4,12.7494,18.6379
1.89,0.4,12.4244,18.0822
1.9,0.4,12.1358,17.5099
1.91,0.4,11.8802,16.9905
1.92,0.4,11.6594,16.4718
1.93,0.4,11.429,16.0415
1.94,0.4,11.2241,15.6813
1.95,0.4,11.0379,15.2528
1.96,0.4,10.8271,14.9015
1.97,0.4,10.6311,14.5437
1.98,0.4,10.4173,14.2005
1.99,0.4,10.2525,13.8625
2,0.4,10.0948,13.5271
1.08,0.45,5.26967,1.00449
1.09,0.45,20.5227,6.42126
1.1,0.45,30.6542,11.8852
1.11,0.45,39.9989,17.2518
1.12,0.45,49.5804,22.4069
1.13,0.45,60.2189,27.311
1.14,0.45,72.8094,32.0082
1.15,0.45,88.3732,36.4962
1.16,0.45,108.062,40.7479
1.17,0.45,132.777,44.6085
1.18,0.45,162.077,47.6879
1.19,0.45,192.532,49.5982
1.2,0.45,216.777,49.7876
1.21,0.45,226.517,48.192
1.22,0.45,219.166,45.7696
1.23,0.45,199.712,43.2967
1.24,0.45,175.77,41.6236
1.25,0.45,152.61,40.682
1.26,0.45,132.613,40.5191
1.27,0.45,116.231,40.673
1.28,0.45,102.949,41.1225
1.29,0.45,92.2406,41.5892
1.3,0.45,83.5962,41.9385
1.31,0.45,76.5114,42.1389
1.32,0.45,70.688,41.875
1.33,0.45,65.8806,41.2335
1.34,0.45,61.8302,40.112
1.35,0.45,58.491,38.4557
1.36,0.45,55.7237,36.4402
1.37,0.45,53.5655,34.0138
1.38,0.45,51.9149,31.4341
1.39,0.45,50.7539,28.9083
1.4,0.45,50.0863,26.5339
1.41,0.45,49.8828,24.5221
1.42,0.45,50.2285,22.6965
1.43,0.45,51.1491,21.2824
1.44,0.45,52.7605,20.2365
1.45,0.45,55.2702,19.5204
1.46,0.45,58.8985,19.2327
1.47,0.45,64.015,19.4733
1.48,0.45,70.729,20.1848
1.49,0.45,73.3475,21.9575
1.5,0.45,73.8214,24.7115
1.51,0.45,73.6983,27.6441
1.52,0.45,70.9433,30.172
1.53,0.45,65.9303,31.8554
1.54,0.45,60.0674,32.3469
1.55,0.45,54.8328,31.8833
1.56,0.45,51.009,30.8265
1.57,0.45,48.6184,29.3934
1.58,0.45,47.564,27.9569
1.59,0.45,47.3908,26.8247
1.6,0.45,47.7439,25.9026
1.61,0.45,48.4583,25.4812
1.62,0.45,49.5936,25.6168
1.63,0.45,51.0802,26.313
1.64,0.45,52.7222,27.4915
1.65,0.45,54.0233,28.9868
1.66,0.45,54.5908,30.4017
1.67,0.45,53.8206,31.6133
1.68,0.45,51.7132,32.249
1.69,0.45,48.3797,32.4065
1.7,0.45,44.1989,32.1942
1.71,0.45,39.6527,31.6475
1.72,0.45,35.2328,30.8758
1.73,0.45,31.2396,30.0728
1.74,0.45,27.738,29.2616
1.75,0.45,24.8647,28.3041
1.76,0.45,22.4489,27.5352
1.77,0.45,20.4827,26.8054
1.78,0.45,18.8453,26.0434
1.79,0.45,17.4341,25.2771
1.8,0.45,16.3123,24.5266
1.81,0.45,15.3343,23.7771
1.82,0.45,14.535,23.0637
1.83,0.45,13.8418,22.2701
1.84,0.45,13.2582,21.5295
1.85,0.45,12.7869,20.8618
1.86,0.45,12.3463,20.2219
1.87,0.45,11.9961,19.5716
1.88,0.45,11.6798,18.9754
1.89,0.45,11.4425,18.4145
1.9,0.45,11.1934,17.8557
1.91,0.45,10.9994,17.4121
1.92,0.45,10.832,16.9218
1.93,0.45,10.6505,16.554
1.94,0.45,10.5074,16.149
1.95,0.45,10.3578,15.7484
1.96,0.45,10.2206,15.3425
1.97,0.45,10.0775,15.0301
1.98,0.45,9.90342,14.6484
1.99,0.45,9.78298,14.3144
2,0.45,9.63307,14.0234
1.08,0.5,5.26967,1.00449
1.09,0.5,20.5227,6.42126
1.1,0.5,30.6542,11.8852
1.11,0.5,39.9989,17.2518
1.12,0.5,49.5804,22.4069
1.13,0.5,60.2189,27.311
1.14,0.5,72.8094,32.0082
1.15,0.5,88.3732,36.4962
1.16,0.5,108.062,40.7479
1.17,0.5,132.777,44.6085
1.18,0.5,162.077,47.6879
1.19,0.5,192.532,49.5982
1.2,0.5,216.777,49.7876
1.21,0.5,226.517,48.192
1.22,0.5,219.166,45.7696
1.23,0.5,199.712,43.2967
1.24,0.5,175.77,41.6236
1.25,0.5,152.61,40.682
1.26,0.5,132.613,40.5191
1.27,0.5,116.231,40.673
1.28,0.5,102.949,41.1225
1.29,0.5,92.2406,41.5892
1.3,0.5,83.5962,41.9385
1.31,0.5,76.5114,42.1389
1.32,0.5,70.688,41.875
1.33,0.5,65.8806,41.2335
1.34,0.5,61.8302,40.112
1.35,0.5,58.491,38.4557
1.36,0.5,55.7237,36.4402
1.37,0.5,53.5655,34.0138
1.38,0.5,51.9149,31.4341
1.39,0.5,50.7539,28.9083
1.4,0.5,50.0863,26.5339
1.41,0.5,49.8828,24.5221
1.42,0.5,50.2285,22.6965
1.43,0.5,51.1491,21.2824
1.44,0.5,52.7605,20.2365
1.45,0.5,55.2702,19.5204
1.46,0.5,58.8985,19.2327
1.47,0.5,64.015,19.4733
1.48,0.5,70.729,20.1848
1.49,0.5,73.3475,21.9575
1.5,0.5,73.8214,24.7115
1.51,0.5,73.6983,27.6441
1.52,0.5,70.9433,30.172
1.53,0.5,65.9303,31.8554
1.54,0.5,60.0674,32.3469
1.55,0.5,54.8328,31.8833
1.56,0.5,51.009,30.8265
1.57,0.5,48.6184,29.3934
1.58,0.5,47.564,27.9569
1.59,0.5,47.3908,26.8247
1.6,0.5,47.7439,25.9026
1.61,0.5,48.4583,25.4812
1.62,0.5,49.5936,25.6168
1.63,0.5,51.0802,26.313
1.64,0.5,52.7222,27.4915
1.65,0.5,54.0233,28.9868
1.66,0.5,54.5908,30.4017
1.67,0.5,53.8206,31.6133
1.68,0.5,51.7132,32.249
1.69,0.5,48.3797,32.4065
1.7,0.5,44.1989,32.1942
1.71,0.5,39.6527,31.6475
1.72,0.5,35.2328,30.8758
1.73,0.5,31.2396,30.0728
1.74,0.5,27.738,29.2616
1.75,0.5,24.8647,28.3041
1.76,0.5,22.4489,27.5352
1.77,0.5,20.4827,26.8054
1.78,0.5,18.8453,26.0434
1.79,0.5,17.4341,25.2771
1.8,0.5,16.3123,24.5266
1.81,0.5,15.3343,23.7771
1.82,0.5,14.535,23.0637
1.83,0.5,13.8418,22.2701
1.84,0.5,13.2582,21.5295
1.85,0.5,12.7869,20.8618
1.86,0.5,12.3463,20.2219
1.87,0.5,11.9961,19.5716
1.88,0.5,11.6798,18.9754
1.89,0.5,11.4425,18.4145
1.9,0.5,11.1934,17.8557
1.91,0.5,10.9994,17.4121
1.92,0.5,10.832,16.9218
1.93,0.5,10.6505,16.554
1.94,0.5,10.5074,16.149
1.95,0.5,10.3578,15.7484
1.96,0.5,10.2206,15.3425
1.97,0.5,10.0775,15.0301
1.98,0.5,9.90342,14.6484
1.99,0.5,9.78298,14.3144
2,0.5,9.63307,14.0234
1.08,0.55,4.40717,0.857041
1.09,0.55,17.4722,5.55396
1.1,0.55,26.4108,10.3425
1.11,0.55,34.7922,15.0902
1.12,0.55,43.4563,19.68
1.13,0.55,53.1231,24.0768
1.14,0.55,64.6051,28.2883
1.15,0.55,78.7987,32.3199
1.16,0.55,96.7631,36.2138
1.17,0.55,119.364,39.7201
1.18,0.55,146.143,42.6375
1.19,0.55,174.048,44.3987
1.2,0.55,196.332,44.7517
1.21,0.55,205.451,43.3763
1.22,0.55,199.013,41.16
1.23,0.55,181.507,39.0979
1.24,0.55,159.91,37.6101
1.25,0.55,138.971,36.9084
1.26,0.55,120.892,36.8036
1.27,0.55,105.987,37.0758
1.28,0.55,93.9428,37.5373
1.29,0.55,84.2526,38.0753
1.3,0.55,76.4239,38.5532
1.31,0.55,69.97,38.7065
1.32,0.55,64.6153,38.6357
1.33,0.55,60.1891,38.1601
1.34,0.55,56.4872,37.1539
1.35,0.55,53.4045,35.6844
1.36,0.55,50.9048,33.8138
1.37,0.55,48.8358,31.5715
1.38,0.55,47.2941,29.1942
1.39,0.55,46.2464,26.7172
1.4,0.55,45.6032,24.5479
1.41,0.55,45.5253,22.5111
1.42,0.55,45.8936,20.776
1.43,0.55,46.7749,19.332
1.44,0.55,48.3808,18.2702
1.45,0.55,50.8306,17.5291
1.46,0.55,54.4576,17.1994
1.47,0.55,59.4779,17.3012
1.48,0.55,66.1966,17.8575
1.49,0.55,69.0687,19.436
1.5,0.55,69.8967,22.0331
1.51,0.55,70.0748,24.7719
1.52,0.55,67.7499,27.2394
1.53,0.55,63.1102,28.9835
1.54,0.55,57.6138,29.6099
1.55,0.55,52.549,29.2963
1.56,0.55,48.8285,28.3164
1.57,0.55,46.49,27.0794
1.58,0.55,45.3144,25.8775
1.59,0.55,45.0058,24.826
1.6,0.55,45.2548,24.1354
1.61,0.55,45.8582,23.8005
1.62,0.55,46.8818,24.0872
1.63,0.55,48.2125,24.8708
1.64,0.55,49.7302,26.1643
1.65,0.55,51.0609,27.7386
1.66,0.55,51.6484,29.3067
1.67,0.55,51.0531,30.5802
1.68,0.55,49.1491,31.3463
1.69,0.55,46.1289,31.5688
1.7,0.55,42.2155,31.4243
1.71,0.55,37.8858,30.8765
1.72,0.55,33.6474,30.1638
1.73,0.55,29.814,29.3681
1.74,0.55,26.5767,28.5934
1.75,0.55,23.8171,27.79
1.76,0.55,21.4514,26.9269
1.77,0.55,19.551,26.1887
1.78,0.55,18.0365,25.4792
1.79,0.55,16.6905,24.7979
1.8,0.55,15.5926,24.0026
1.81,0.55,14.7162,23.3034
1.82,0.55,13.9146,22.5524
1.83,0.55,13.2653,21.8844
1.84,0.55,12.7327,21.2006
1.85,0.55,12.2809,20.4981
1.86,0.55,11.8826,19.8432
1.87,0.55,11.5538,19.2562
1.88,0.55,11.2669,18.689
1.89,0.55,11.0436,18.1453
1.9,0.55,10.806,17.6585
1.91,0.55,10.6552,17.1775
1.92,0.55,10.4893,16.7324
1.93,0.55,10.3651,16.2971
1.94,0.55,10.2289,15.935
1.95,0.55,10.0982,15.5527
1.96,0.55,9.96926,15.2054
1.97,0.55,9.84915,14.894
1.98,0.55,9.72415,14.5831
1.99,0.55,9.55866,14.2676
2,0.55,9.44983,13.8906
1.08,0.6,3.13997,0.638894
1.09,0.6,12.8945,4.25052
1.1,0.6,19.9537,8.00283
1.11,0.6,26.7406,11.7395
1.12,0.6,33.8542,15.364
1.13,0.6,41.8727,18.896
1.14,0.6,51.3934,22.3351
1.15,0.6,63.1859,25.6496
1.16,0.6,78.156,28.865
1.17,0.6,96.973,31.8667
1.18,0.6,119.339,34.3179
1.19,0.6,142.689,35.8932
1.2,0.6,161.459,36.2412
1.21,0.6,169.424,35.2161
1.22,0.6,164.461,33.6185
1.23,0.6,150.336,31.948
1.24,0.6,132.694,30.8485
1.25,0.6,115.608,30.397
1.26,0.6,100.817,30.4218
1.27,0.6,88.5831,30.7666
1.28,0.6,78.6773,31.3362
1.29,0.6,70.6906,31.8971
1.3,0.6,64.1582,32.444
1.31,0.6,58.8829,32.7587
1.32,0.6,54.4311,32.8559
1.33,0.6,50.7497,32.607
1.34,0.6,47.6362,31.8672
1.35,0.6,45.0167,30.7231
1.36,0.6,42.8482,29.0557
1.37,0.6,41.0817,27.1492
1.38,0.6,39.7198,25.0224
1.39,0.6,38.8235,22.955
1.4,0.6,38.3207,20.8693
1.41,0.6,38.2822,19.0501
1.42,0.6,38.6531,17.4349
1.43,0.6,39.6023,16.0801
1.44,0.6,41.1799,15.0322
1.45,0.6,43.5561,14.2465
1.46,0.6,47.0422,13.782
1.47,0.6,51.9709,13.6855
1.48,0.6,58.6493,13.9985
1.49,0.6,61.9109,15.2746
1.5,0.6,63.2119,17.4828
1.51,0.6,63.9627,19.8816
1.52,0.6,62.3047,22.1581
1.53,0.6,58.29,23.8159
1.54,0.6,53.2899,24.5402
1.55,0.6,48.593,24.4152
1.56,0.6,44.9769,23.7386
1.57,0.6,42.6145,22.8073
1.58,0.6,41.3446,21.8116
1.59,0.6,40.8754,21.0469
1.6,0.6,40.8875,20.565
1.61,0.6,41.2963,20.5169
1.62,0.6,42.0514,20.9342
1.63,0.6,43.2023,21.8911
1.64,0.6,44.5232,23.3089
1.65,0.6,45.7999,24.9244
1.66,0.6,46.4136,26.6344
1.67,0.6,46.0809,27.949
1.68,0.6,44.6052,28.8168
1.69,0.6,42.0548,29.1909
1.7,0.6,38.6205,29.1338
1.71,0.6,34.7533,28.638
1.72,0.6,30.8857,27.9721
1.73,0.6,27.4293,27.2293
1.74,0.6,24.3903,26.4921
1.75,0.6,21.8329,25.7792
1.76,0.6,19.738,25.1084
1.77,0.6,18.0135,24.3253
1.78,0.6,16.5617,23.6925
1.79,0.6,15.3757,23.0239
1.8,0.6,14.3986,22.4234
1.81,0.6,13.5641,21.784
1.82,0.6,12.8673,21.0529
1.83,0.6,12.3109,20.4352
1.84,0.6,11.824,19.8096
1.85,0.6,11.3934,19.1632
1.86,0.6,11.0609,18.6516
1.87,0.6,10.7856,18.0061
1.88,0.6,10.5516,17.5553
1.89,0.6,10.3793,17.0963
1.9,0.6,10.2255,16.6555
1.91,0.6,10.0855,16.2656
1.92,0.6,9.97256,15.8255
1.93,0.6,9.88299,15.4344
1.94,0.6,9.77873,15.1662
1.95,0.6,9.69005,14.843
1.96,0.6,9.60678,14.5541
1.97,0.6,9.50542,14.2552
1.98,0.6,9.40196,13.9426
1.99,0.6,9.28914,13.634
2,0.6,9.17975,13.386
1.08,0.65,2.67387,0.557443
1.09,0.65,11.1794,3.74398
1.1,0.65,17.4894,7.07595
1.11,0.65,23.614,10.4145
1.12,0.65,30.0891,13.6737
1.13,0.65,37.376,16.8321
1.14,0.65,46.0532,19.9189
1.15,0.65,56.8419,22.9843
1.16,0.65,70.4842,25.8692
1.17,0.65,87.6667,28.6017
1.18,0.65,108.095,30.8636
1.19,0.65,129.461,32.3989
1.2,0.65,146.672,32.7115
1.21,0.65,154.081,31.8995
1.22,0.65,149.754,30.3612
1.23,0.65,137.065,28.998
1.24,0.65,121.124,27.994
1.25,0.65,105.677,27.5945
1.26,0.65,92.2667,27.6457
1.27,0.65,81.1894,28.1034
1.28,0.65,72.2037,28.6327
1.29,0.65,64.9549,29.2546
1.3,0.65,59.0477,29.723
1.31,0.65,54.2196,30.0999
1.32,0.65,50.1828,30.2313
1.33,0.65,46.8326,30.0261
1.34,0.65,43.9577,29.4406
1.35,0.65,41.5242,28.4347
1.36,0.65,39.5333,26.9706
1.37,0.65,37.8723,25.1508
1.38,0.65,36.669,23.2231
1.39,0.65,35.7867,21.2323
1.4,0.65,35.3344,19.3086
1.41,0.65,35.285,17.5869
1.42,0.65,35.6949,16.0155
1.43,0.65,36.6196,14.7542
1.44,0.65,38.17,13.6864
1.45,0.65,40.5521,12.8825
1.46,0.65,43.9756,12.3929
1.47,0.65,48.854,12.2409
1.48,0.65,55.4143,12.4419
1.49,0.65,58.8297,13.5579
1.5,0.65,60.3297,15.5805
1.51,0.65,61.338,17.8282
1.52,0.65,59.9509,19.9862
1.53,0.65,56.1818,21.5882
1.54,0.65,51.3979,22.3511
1.55,0.65,46.8339,22.293
1.56,0.65,43.2599,21.6989
1.57,0.65,40.8979,20.8529
1.58,0.65,39.5461,20.0169
1.59,0.65,39.0087,19.3041
1.6,0.65,38.9155,18.9337
1.61,0.65,39.2417,18.9582
1.62,0.65,39.9404,19.4147
1.63,0.65,40.9764,20.3615
1.64,0.65,42.248,21.8339
1.65,0.65,43.4431,23.4667
1.66,0.65,44.1168,25.1597
1.67,0.65,43.886,26.4713
1.68,0.65,42.5874,27.3943
1.69,0.65,40.2444,27.8028
1.7,0.65,37.0309,27.7339
1.71,0.65,33.317,27.3879
1.72,0.65,29.6342,26.6842
1.73,0.65,26.2645,26.0571
1.74,0.65,23.4129,25.3211
1.75,0.65,20.9678,24.5877
1.76,0.65,18.9415,23.9004
1.77,0.65,17.3026,23.2551
1.78,0.65,15.926,22.5888
1.79,0.65,14.7829,21.9432
1.8,0.65,13.8544,21.3839
1.81,0.65,13.073,20.7886
1.82,0.65,12.4065,20.1559
1.83,0.65,11.8523,19.5942
1.84,0.65,11.3823,18.9822
1.85,0.65,11.0037,18.3751
1.86,0.65,10.7282,17.856
1.87,0.65,10.4551,17.2952
1.88,0.65,10.2211,16.8557
1.89,0.65,10.0747,16.3417
1.9,0.65,9.93263,15.9645
1.91,0.65,9.82277,15.556
1.92,0.65,9.74284,15.2418
1.93,0.65,9.66102,14.9388
1.94,0.65,9.57006,14.6241
1.95,0.65,9.52008,14.2952
1.96,0.65,9.42916,14.0291
1.97,0.65,9.34864,13.7344
1.98,0.65,9.254,13.4668
1.99,0.65,9.16256,13.1623
2,0.65,9.0586,12.9413
1.08,0.7,2.29117,0.488595
1.09,0.7,9.743,3.31578
1.1,0.7,15.4025,6.27958
1.11,0.7,20.9664,9.2535
1.12,0.7,26.8453,12.1867
1.13,0.7,33.4938,15.0514
1.14,0.7,41.4225,17.8418
1.15,0.7,51.2372,20.5942
1.16,0.7,63.7295,23.247
1.17,0.7,79.4262,25.7471
1.18,0.7,98.0914,27.8305
1.19,0.7,117.658,29.2033
1.2,0.7,133.477,29.5706
1.21,0.7,140.386,28.8663
1.22,0.7,136.617,27.5267
1.23,0.7,125.165,26.2881
1.24,0.7,110.789,25.4076
1.25,0.7,96.7533,25.1058
1.26,0.7,84.6261,25.2076
1.27,0.7,74.5563,25.5849
1.28,0.7,66.4114,26.1998
1.29,0.7,59.8558,26.7829
1.3,0.7,54.4538,27.2999
1.31,0.7,50.0906,27.6879
1.32,0.7,46.4245,27.847
1.33,0.7,43.3156,27.7227
1.34,0.7,40.6855,27.1632
1.35,0.7,38.4559,26.2652
1.36,0.7,36.5967,24.9728
1.37,0.7,35.0292,23.3438
1.38,0.7,33.8943,21.4712
1.39,0.7,33.0945,19.6306
1.4,0.7,32.6882,17.8729
1.41,0.7,32.6624,16.1725
1.42,0.7,33.0825,14.7346
1.43,0.7,33.975,13.5098
1.44,0.7,35.5266,12.4774
1.45,0.7,37.8211,11.6747
1.46,0.7,41.1998,11.1778
1.47,0.7,45.9574,10.9455
1.48,0.7,52.4893,11.088
1.49,0.7,56.0416,12.0734
1.5,0.7,57.711,13.951
1.51,0.7,58.9034,16.0693
1.52,0.7,57.719,18.0689
1.53,0.7,54.2584,19.631
1.54,0.7,49.6197,20.377
1.55,0.7,45.2075,20.4004
1.56,0.7,41.6438,19.8679
1.57,0.7,39.2888,19.1039
1.58,0.7,37.8593,18.382
1.59,0.7,37.2467,17.7463
1.6,0.7,37.0963,17.4026
1.61,0.7,37.3453,17.4546
1.62,0.7,37.9204,18.0042
1.63,0.7,38.9303,18.9904
1.64,0.7,40.1621,20.3779
1.65,0.7,41.3338,22.0609
1.66,0.7,41.9946,23.6688
1.67,0.7,41.8684,25.0079
1.68,0.7,40.6943,25.9127
1.69,0.7,38.5396,26.3686
1.7,0.7,35.51,26.2783
1.71,0.7,31.9981,25.908
1.72,0.7,28.4721,25.3818
1.73,0.7,25.2543,24.6595
1.74,0.7,22.4863,24.0572
1.75,0.7,20.1568,23.3626
1.76,0.7,18.2059,22.7182
1.77,0.7,16.6469,22.1432
1.78,0.7,15.3079,21.5245
1.79,0.7,14.2192,20.8746
1.8,0.7,13.3021,20.2851
1.81,0.7,12.5825,19.781
1.82,0.7,11.9601,19.194
1.83,0.7,11.4764,18.6016
1.84,0.7,11.0378,18.0544
1.85,0.7,10.6803,17.544
1.86,0.7,10.3789,17.0595
1.87,0.7,10.1379,16.5063
1.88,0.7,9.95506,16.0356
1.89,0.7,9.80022,15.6297
1.9,0.7,9.68483,15.2621
1.91,0.7,9.59972,14.9489
1.92,0.7,9.53334,14.5437
1.93,0.7,9.45342,14.2616
1.94,0.7,9.39217,13.9951
1.95,0.7,9.33197,13.7623
1.96,0.7,9.30977,13.4917
1.97,0.7,9.22891,13.2018
1.98,0.7,9.14419,12.9737
1.99,0.7,9.06174,12.6622
2,0.7,8.97438,12.4732
1.08,0.75,1.97315,0.431839
1.09,0.75,8.53734,2.94522
1.1,0.75,13.6455,5.60021
1.11,0.75,18.6928,8.27016
1.12,0.75,24.0517,10.9033
1.13,0.75,30.1161,13.4821
1.14,0.75,37.3682,16.0145
1.15,0.75,46.3389,18.5006
1.16,0.75,57.7609,20.9379
1.17,0.75,72.0968,23.1964
1.18,0.75,89.1635,25.1306
1.19,0.75,107.1,26.4147
1.2,0.75,121.658,26.7652
1.21,0.75,128.054,26.1479
1.22,0.75,124.783,24.9938
1.23,0.75,114.506,23.8346
1.24,0.75,101.475,23.1121
1.25,0.75,88.7742,22.833
1.26,0.75,77.7373,22.9801
1.27,0.75,68.6278,23.3608
1.28,0.75,61.2103,23.8869
1.29,0.75,55.2684,24.5427
1.3,0.75,50.3839,25.04
1.31,0.75,46.3885,25.467
1.32,0.75,43.0574,25.5998
1.33,0.75,40.1913,25.5026
1.34,0.75,37.7745,25.1033
1.35,0.75,35.6981,24.2611
1.36,0.75,33.9516,23.0818
1.37,0.75,32.5272,21.5695
1.38,0.75,31.4453,19.9069
1.39,0.75,30.7186,18.1461
1.4,0.75,30.3171,16.4798
1.41,0.75,30.3196,14.9223
1.42,0.75,30.761,13.5658
1.43,0.75,31.6584,12.356
1.44,0.75,33.1341,11.4084
1.45,0.75,35.4499,10.6495
1.46,0.75,38.7316,10.0844
1.47,0.75,43.4037,9.83212
1.48,0.75,49.8816,9.90023
1.49,0.75,53.4925,10.8215
1.5,0.75,55.2849,12.5223
1.51,0.75,56.593,14.4875
1.52,0.75,55.6087,16.44
1.53,0.75,52.3619,17.8972
1.54,0.75,47.934,18.636
1.55,0.75,43.5799,18.6672
1.56,0.75,40.1428,18.2172
1.57,0.75,37.7499,17.5473
1.58,0.75,36.3349,16.8311
1.59,0.75,35.6377,16.3115
1.6,0.75,35.3819,16.0139
1.61,0.75,35.5766,16.1302
1.62,0.75,36.11,16.6224
1.63,0.75,37.0446,17.6194
1.64,0.75,38.1929,18.9916
1.65,0.75,39.261,20.5365
1.66,0.75,40.0325,22.1802
1.67,0.75,39.9758,23.492
1.68,0.75,38.9602,24.4222
1.69,0.75,36.939,24.8588
1.7,0.75,34.089,24.8691
1.71,0.75,30.7483,24.5074
1.72,0.75,27.3753,24.0203
1.73,0.75,24.3048,23.404
1.74,0.75,21.6313,22.7392
1.75,0.75,19.3863,22.091
1.76,0.75,17.5494,21.5529
1.77,0.75,16.0345,20.9175
1.78,0.75,14.7538,20.3816
1.79,0.75,13.7409,19.7961
1.8,0.75,12.9073,19.2205
1.81,0.75,12.1933,18.6809
1.82,0.75,11.5808,18.1815
1.83,0.75,11.0946,17.5962
1.84,0.75,10.6881,17.0962
1.85,0.75,10.3687,16.6458
1.86,0.75,10.0791,16.1876
1.87,0.75,9.8513,15.7046
1.88,0.75,9.70724,15.2711
1.89,0.75,9.53873,14.8735
1.9,0.75,9.44135,14.513
1.91,0.75,9.37876,14.202
1.92,0.75,9.31477,13.8678
1.93,0.75,9.26875,13.6041
1.94,0.75,9.2194,13.3677
1.95,0.75,9.19082,13.0638
1.96,0.75,9.13289,12.816
1.97,0.75,9.09427,12.6199
1.98,0.75,9.04914,12.3986
1.99,0.75,8.94542,12.1696
2,0.75,8.8849,11.929
1.08,0.8,1.70928,0.382859
1.09,0.8,7.52012,2.62375
1.1,0.8,12.1331,5.00775
1.11,0.8,16.7394,7.40466
1.12,0.8,21.6373,9.78728
1.13,0.8,27.1736,12.1022
1.14,0.8,33.8114,14.3949
1.15,0.8,42.0332,16.6705
1.16,0.8,52.473,18.8979
1.17,0.8,65.6057,20.971
1.18,0.8,81.2228,22.7371
1.19,0.8,97.6616,23.9251
1.2,0.8,111.051,24.2752
1.21,0.8,117.02,23.7095
1.22,0.8,114.168,22.7063
1.23,0.8,104.887,21.652
1.24,0.8,93.0984,21.0045
1.25,0.8,81.6264,20.8007
1.26,0.8,71.5501,20.9339
1.27,0.8,63.3037,21.3469
1.28,0.8,56.5626,21.873
1.29,0.8,51.1315,22.4281
1.3,0.8,46.7025,22.9725
1.31,0.8,43.0827,23.3573
1.32,0.8,39.9851,23.6135
1.33,0.8,37.3992,23.5204
1.34,0.8,35.178,23.1143
1.35,0.8,33.2807,22.3625
1.36,0.8,31.6513,21.2977
1.37,0.8,30.311,19.9272
1.38,0.8,29.2946,18.389
1.39,0.8,28.5911,16.7845
1.4,0.8,28.2349,15.207
1.41,0.8,28.2717,13.7262
1.42,0.8,28.6558,12.4671
1.43,0.8,29.5709,11.3629
1.44,0.8,31.0478,10.4088
1.45,0.8,33.2584,9.67452
1.46,0.8,36.4941,9.15469
1.47,0.8,41.1097,8.88236
1.48,0.8,47.4586,8.85081
1.49,0.8,51.1283,9.70687
1.5,0.8,53.0164,11.2971
1.51,0.8,54.4906,13.1647
1.52,0.8,53.7058,14.9684
1.53,0.8,50.6323,16.3623
1.54,0.8,46.311,17.103
1.55,0.8,42.0841,17.1619
1.56,0.8,38.6691,16.7366
1.57,0.8,36.2909,16.1076
1.58,0.8,34.8481,15.4618
1.59,0.8,34.0725,14.9811
1.6,0.8,33.8239,14.7535
1.61,0.8,33.9367,14.8425
1.62,0.8,34.4068,15.3831
1.63,0.8,35.2586,16.3498
1.64,0.8,36.3793,17.6348
1.65,0.8,37.4765,19.234
1.66,0.8,38.196,20.7246
1.67,0.8,38.1961,22.0114
1.68,0.8,37.2951,22.9199
1.69,0.8,35.4143,23.3722
1.7,0.8,32.7362,23.4376
1.71,0.8,29.5592,23.1242
1.72,0.8,26.3318,22.6513
1.73,0.8,23.3686,22.0444
1.74,0.8,20.793,21.4383
1.75,0.8,18.7057,20.8156
1.76,0.8,16.9046,20.2759
1.77,0.8,15.4364,19.7893
1.78,0.8,14.2371,19.1983
1.79,0.8,13.2645,18.6833
1.8,0.8,12.4595,18.1568
1.81,0.8,11.7809,17.63
1.82,0.8,11.2214,17.0995
1.83,0.8,10.7736,16.6534
1.84,0.8,10.364,16.0811
1.85,0.8,10.0512,15.6541
1.86,0.8,9.78858,15.2577
1.87,0.8,9.61184,14.8874
1.88,0.8,9.43223,14.4392
1.89,0.8,9.3251,14.11
1.9,0.8,9.22954,13.7504
1.91,0.8,9.19217,13.4576
1.92,0.8,9.15616,13.2049
1.93,0.8,9.1251,12.9716
1.94,0.8,9.07582,12.6835
1.95,0.8,9.05202,12.5241
1.96,0.8,9.01077,12.2488
1.97,0.8,8.98759,11.9814
1.98,0.8,8.91365,11.7952
1.99,0.8,8.86239,11.588
2,0.8,8.79048,11.3736
1.08,0.85,1.48808,0.340988
1.09,0.85,6.66409,2.34919
1.1,0.85,10.8404,4.48537
1.11,0.85,15.0512,6.64358
1.12,0.85,19.5383,8.79129
1.13,0.85,24.609,10.9058
1.14,0.85,30.6925,12.9936
1.15,0.85,38.2148,15.0518
1.16,0.85,47.7807,17.086
1.17,0.85,59.8004,18.9603
1.18,0.85,74.1413,20.5995
1.19,0.85,89.1956,21.7071
1.2,0.85,101.531,22.0309
1.21,0.85,107.119,21.5457
1.22,0.85,104.65,20.6151
1.23,0.85,96.294,19.7037
1.24,0.85,85.5753,19.114
1.25,0.85,75.1305,18.9324
1.26,0.85,66.0561,19.1126
1.27,0.85,58.5102,19.5145
1.28,0.85,52.4004,20.0161
1.29,0.85,47.4655,20.5523
1.3,0.85,43.4,21.0256
1.31,0.85,40.1093,21.4425
1.32,0.85,37.2997,21.6354
1.33,0.85,34.939,21.6487
1.34,0.85,32.8696,21.326
1.35,0.85,31.1267,20.6262
